,time,G(i),H_sun,T2m,WS10m,Int
2995,2019-05-05 19:00:00,976.23,82.91,24.98,2.0,0.0
2996,2019-05-05 20:00:00,901.47,69.14,25.4,1.77,0.0
2997,2019-05-05 21:00:00,634.84,55.01,25.81,1.54,0.0
2998,2019-05-05 22:00:00,406.81,40.88,24.53,1.29,0.0
2999,2019-05-05 23:00:00,105.8,26.84,23.24,1.04,0.0
3000,2019-05-06 00:00:00,5.82,13.01,21.95,0.79,0.0
3001,2019-05-06 01:00:00,0.0,0.0,20.12,1.23,0.0
3002,2019-05-06 02:00:00,0.0,0.0,18.3,1.68,0.0
3003,2019-05-06 03:00:00,0.0,0.0,16.48,2.12,0.0
3004,2019-05-06 04:00:00,0.0,0.0,15.99,2.09,0.0
3005,2019-05-06 05:00:00,0.0,0.0,15.51,2.05,0.0
3006,2019-05-06 06:00:00,0.0,0.0,15.02,2.01,0.0
3007,2019-05-06 07:00:00,0.0,0.0,14.68,1.75,0.0
3008,2019-05-06 08:00:00,0.0,0.0,14.34,1.48,0.0
3009,2019-05-06 09:00:00,0.0,0.0,13.99,1.21,0.0
3010,2019-05-06 10:00:00,0.0,0.0,13.77,1.14,0.0
3011,2019-05-06 11:00:00,0.0,0.0,13.55,1.07,0.0
3012,2019-05-06 12:00:00,0.0,0.0,13.32,0.99,0.0
3013,2019-05-06 13:00:00,95.67,11.54,14.91,0.77,0.0
3014,2019-05-06 14:00:00,307.55,25.4,16.5,0.54,0.0
3015,2019-05-06 15:00:00,536.76,39.42,18.09,0.32,0.0
3016,2019-05-06 16:00:00,738.43,53.53,19.6,0.78,0.0
3017,2019-05-06 17:00:00,886.47,67.67,21.11,1.25,0.0
3018,2019-05-06 18:00:00,965.62,81.6,22.62,1.71,0.0
3019,2019-05-06 19:00:00,381.38,83.02,22.78,1.93,0.0
3020,2019-05-06 20:00:00,424.74,69.18,22.94,2.14,0.0
3021,2019-05-06 21:00:00,596.23,55.04,23.09,2.36,0.0
3022,2019-05-06 22:00:00,39.72,40.92,21.93,2.47,0.0
3023,2019-05-06 23:00:00,15.53,26.89,20.77,2.59,0.0
3024,2019-05-07 00:00:00,2.91,13.07,19.61,2.7,0.0
3025,2019-05-07 01:00:00,0.0,0.0,18.84,2.17,0.0
3026,2019-05-07 02:00:00,0.0,0.0,18.07,1.64,0.0
3027,2019-05-07 03:00:00,0.0,0.0,17.31,1.1,0.0
3028,2019-05-07 04:00:00,0.0,0.0,17.0,1.18,0.0
3029,2019-05-07 05:00:00,0.0,0.0,16.7,1.26,0.0
3030,2019-05-07 06:00:00,0.0,0.0,16.39,1.34,0.0
3031,2019-05-07 07:00:00,0.0,0.0,15.77,1.26,0.0
3032,2019-05-07 08:00:00,0.0,0.0,15.15,1.18,0.0
3033,2019-05-07 09:00:00,0.0,0.0,14.52,1.1,0.0
3034,2019-05-07 10:00:00,0.0,0.0,14.2,1.11,0.0
3035,2019-05-07 11:00:00,0.0,0.0,13.88,1.12,0.0
3036,2019-05-07 12:00:00,0.0,0.0,13.55,1.13,0.0
3037,2019-05-07 13:00:00,96.69,11.64,15.64,0.91,0.0
3038,2019-05-07 14:00:00,309.1,25.48,17.72,0.69,0.0
3039,2019-05-07 15:00:00,537.31,39.49,19.81,0.47,0.0
3040,2019-05-07 16:00:00,737.96,53.6,21.77,1.12,0.0
3041,2019-05-07 17:00:00,884.01,67.74,23.74,1.77,0.0
3042,2019-05-07 18:00:00,962.17,81.72,25.71,2.41,0.0
3043,2019-05-07 19:00:00,811.53,83.11,26.1,2.28,0.0
3044,2019-05-07 20:00:00,908.58,69.21,26.49,2.14,0.0
3045,2019-05-07 21:00:00,749.95,55.07,26.87,2.0,0.0
3046,2019-05-07 22:00:00,437.0,40.96,25.57,2.05,0.0
3047,2019-05-07 23:00:00,228.06,26.94,24.26,2.1,0.0
3048,2019-05-08 00:00:00,11.15,13.14,22.96,2.15,0.0
3049,2019-05-08 01:00:00,0.0,0.0,21.38,1.99,0.0
3050,2019-05-08 02:00:00,0.0,0.0,19.8,1.83,0.0
3051,2019-05-08 03:00:00,0.0,0.0,18.22,1.67,0.0
3052,2019-05-08 04:00:00,0.0,0.0,17.55,1.37,0.0
3053,2019-05-08 05:00:00,0.0,0.0,16.88,1.08,0.0
3054,2019-05-08 06:00:00,0.0,0.0,16.21,0.79,0.0
3055,2019-05-08 07:00:00,0.0,0.0,15.68,0.73,0.0
3056,2019-05-08 08:00:00,0.0,0.0,15.15,0.67,0.0
3057,2019-05-08 09:00:00,0.0,0.0,14.62,0.61,0.0
3058,2019-05-08 10:00:00,0.0,0.0,13.99,0.57,0.0
3059,2019-05-08 11:00:00,0.0,0.0,13.35,0.54,0.0
3060,2019-05-08 12:00:00,0.0,0.0,12.71,0.51,0.0
3061,2019-05-08 13:00:00,98.59,11.74,15.49,0.54,0.0
3062,2019-05-08 14:00:00,311.57,25.56,18.27,0.57,0.0
3063,2019-05-08 15:00:00,541.51,39.56,21.05,0.59,0.0
3064,2019-05-08 16:00:00,743.0,53.66,22.86,1.2,0.0
3065,2019-05-08 17:00:00,890.04,67.8,24.68,1.81,0.0
3066,2019-05-08 18:00:00,968.17,81.82,26.5,2.41,0.0
3067,2019-05-08 19:00:00,970.41,83.2,26.86,2.56,0.0
3068,2019-05-08 20:00:00,895.8,69.24,27.22,2.7,0.0
3069,2019-05-08 21:00:00,623.11,55.1,27.58,2.84,0.0
3070,2019-05-08 22:00:00,311.2,40.99,26.36,3.11,0.0
3071,2019-05-08 23:00:00,103.86,26.98,25.14,3.37,0.0
3072,2019-05-09 00:00:00,74.69,13.2,23.92,3.64,0.0
3073,2019-05-09 01:00:00,0.0,0.0,22.28,2.86,0.0
3074,2019-05-09 02:00:00,0.0,0.0,20.64,2.09,0.0
3075,2019-05-09 03:00:00,0.0,0.0,19.0,1.31,0.0
3076,2019-05-09 04:00:00,0.0,0.0,18.09,1.05,0.0
3077,2019-05-09 05:00:00,0.0,0.0,17.18,0.8,0.0
3078,2019-05-09 06:00:00,0.0,0.0,16.27,0.54,0.0
3079,2019-05-09 07:00:00,0.0,0.0,15.59,0.42,0.0
3080,2019-05-09 08:00:00,0.0,0.0,14.9,0.31,0.0
3081,2019-05-09 09:00:00,0.0,0.0,14.21,0.19,0.0
3082,2019-05-09 10:00:00,0.0,0.0,13.88,0.38,0.0
3083,2019-05-09 11:00:00,0.0,0.0,13.55,0.56,0.0
3084,2019-05-09 12:00:00,0.0,0.0,13.21,0.74,0.0
3085,2019-05-09 13:00:00,99.58,11.83,15.59,0.89,0.0
3086,2019-05-09 14:00:00,313.27,25.64,17.97,1.03,0.0
3087,2019-05-09 15:00:00,541.98,39.62,20.36,1.17,0.0
3088,2019-05-09 16:00:00,743.48,53.72,21.82,1.47,0.0
3089,2019-05-09 17:00:00,890.43,67.86,23.28,1.77,0.0
3090,2019-05-09 18:00:00,967.54,81.91,24.75,2.07,0.0
3091,2019-05-09 19:00:00,969.82,83.28,24.98,2.54,0.0
3092,2019-05-09 20:00:00,895.2,69.27,25.22,3.02,0.0
3093,2019-05-09 21:00:00,766.12,55.13,25.45,3.49,0.0
3094,2019-05-09 22:00:00,431.85,41.03,24.36,3.09,0.0
3095,2019-05-09 23:00:00,132.0,27.03,23.26,2.69,0.0
3096,2019-05-10 00:00:00,88.05,13.26,22.16,2.29,0.0
3097,2019-05-10 01:00:00,0.0,0.0,20.45,2.0,0.0
3098,2019-05-10 02:00:00,0.0,0.0,18.75,1.7,0.0
3099,2019-05-10 03:00:00,0.0,0.0,17.05,1.41,0.0
3100,2019-05-10 04:00:00,0.0,0.0,16.5,1.25,0.0
3101,2019-05-10 05:00:00,0.0,0.0,15.94,1.09,0.0
3102,2019-05-10 06:00:00,0.0,0.0,15.39,0.94,0.0
3103,2019-05-10 07:00:00,0.0,0.0,15.19,0.87,0.0
3104,2019-05-10 08:00:00,0.0,0.0,14.98,0.8,0.0
3105,2019-05-10 09:00:00,0.0,0.0,14.77,0.73,0.0
3106,2019-05-10 10:00:00,0.0,0.0,14.39,0.84,0.0
3107,2019-05-10 11:00:00,0.0,0.0,14.01,0.94,0.0
3108,2019-05-10 12:00:00,0.0,0.0,13.62,1.05,0.0
3109,2019-05-10 13:00:00,99.86,11.91,15.68,1.1,0.0
3110,2019-05-10 14:00:00,310.87,25.71,17.74,1.15,0.0
3111,2019-05-10 15:00:00,539.1,39.69,19.8,1.2,0.0
3112,2019-05-10 16:00:00,739.32,53.77,21.61,1.42,0.0
3113,2019-05-10 17:00:00,887.03,67.91,23.43,1.63,0.0
3114,2019-05-10 18:00:00,907.31,81.99,25.25,1.85,0.0
3115,2019-05-10 19:00:00,840.72,83.35,25.68,2.01,0.0
3116,2019-05-10 20:00:00,848.04,69.3,26.11,2.18,0.0
3117,2019-05-10 21:00:00,717.94,55.16,26.54,2.34,0.0
3118,2019-05-10 22:00:00,233.09,41.07,25.8,2.66,0.0
3119,2019-05-10 23:00:00,28.95,27.08,25.06,2.98,0.0
3120,2019-05-11 00:00:00,87.58,13.33,24.32,3.3,0.0
3121,2019-05-11 01:00:00,0.0,0.0,22.4,2.29,0.0
3122,2019-05-11 02:00:00,0.0,0.0,20.48,1.29,0.0
3123,2019-05-11 03:00:00,0.0,0.0,18.56,0.29,0.0
3124,2019-05-11 04:00:00,0.0,0.0,17.73,0.83,0.0
3125,2019-05-11 05:00:00,0.0,0.0,16.91,1.37,0.0
3126,2019-05-11 06:00:00,0.0,0.0,16.08,1.92,0.0
3127,2019-05-11 07:00:00,0.0,0.0,15.66,1.58,0.0
3128,2019-05-11 08:00:00,0.0,0.0,15.24,1.25,0.0
3129,2019-05-11 09:00:00,0.0,0.0,14.82,0.91,0.0
3130,2019-05-11 10:00:00,0.0,0.0,14.61,0.84,0.0
3131,2019-05-11 11:00:00,0.0,0.0,14.4,0.76,0.0
3132,2019-05-11 12:00:00,0.0,0.0,14.19,0.69,0.0
3133,2019-05-11 13:00:00,88.32,12.0,16.15,0.71,0.0
3134,2019-05-11 14:00:00,279.46,25.78,18.1,0.74,0.0
3135,2019-05-11 15:00:00,486.65,39.74,20.06,0.76,0.0
3136,2019-05-11 16:00:00,660.24,53.82,21.95,1.03,0.0
3137,2019-05-11 17:00:00,884.64,67.95,23.84,1.29,0.0
3138,2019-05-11 18:00:00,849.96,82.06,25.73,1.56,0.0
3139,2019-05-11 19:00:00,906.47,83.41,26.11,1.97,0.0
3140,2019-05-11 20:00:00,890.31,69.33,26.49,2.39,0.0
3141,2019-05-11 21:00:00,476.72,55.19,26.87,2.8,0.0
3142,2019-05-11 22:00:00,303.67,41.11,25.77,2.19,0.0
3143,2019-05-11 23:00:00,311.85,27.14,24.66,1.59,0.0
3144,2019-05-12 00:00:00,109.02,13.39,23.56,0.98,0.0
3145,2019-05-12 01:00:00,0.0,0.0,21.79,1.25,0.0
3146,2019-05-12 02:00:00,0.0,0.0,20.02,1.51,0.0
3147,2019-05-12 03:00:00,0.0,0.0,18.26,1.78,0.0
3148,2019-05-12 04:00:00,0.0,0.0,17.19,1.59,0.0
3149,2019-05-12 05:00:00,0.0,0.0,16.13,1.4,0.0
3150,2019-05-12 06:00:00,0.0,0.0,15.06,1.21,0.0
3151,2019-05-12 07:00:00,0.0,0.0,14.55,1.35,0.0
3152,2019-05-12 08:00:00,0.0,0.0,14.03,1.48,0.0
3153,2019-05-12 09:00:00,0.0,0.0,13.51,1.61,0.0
3154,2019-05-12 10:00:00,0.0,0.0,13.32,1.23,0.0
3155,2019-05-12 11:00:00,0.0,0.0,13.13,0.85,0.0
3156,2019-05-12 12:00:00,0.0,0.0,12.94,0.47,0.0
3157,2019-05-12 13:00:00,101.47,12.07,14.6,0.71,0.0
3158,2019-05-12 14:00:00,309.33,25.85,16.26,0.96,0.0
3159,2019-05-12 15:00:00,534.22,39.8,17.93,1.2,0.0
3160,2019-05-12 16:00:00,732.09,53.86,19.5,1.9,0.0
3161,2019-05-12 17:00:00,877.6,67.99,21.07,2.61,0.0
3162,2019-05-12 18:00:00,954.52,82.11,22.64,3.31,0.0
3163,2019-05-12 19:00:00,787.47,83.46,22.49,3.06,0.0
3164,2019-05-12 20:00:00,240.35,69.36,22.35,2.81,0.0
3165,2019-05-12 21:00:00,293.32,55.22,22.2,2.57,0.0
3166,2019-05-12 22:00:00,66.0,41.15,20.76,2.23,0.0
3167,2019-05-12 23:00:00,44.4,27.19,19.31,1.9,0.0
3168,2019-05-13 00:00:00,55.33,13.46,17.86,1.57,0.0
3169,2019-05-13 01:00:00,0.0,0.0,16.89,1.22,0.0
3170,2019-05-13 02:00:00,0.0,0.0,15.93,0.87,0.0
